DateTime,Date,HourOfDay,MinuteOfDay,DayOfWeek,Demand,Generation,Wind,CO2,NetImports,EWIC,Moyle
2017-02-20T11:00:00Z,20/02/17,11,0,Mon,5063,4933,2363,383,107,-57,164
2017-02-20T11:15:00Z,20/02/17,11,15,Mon,5077,4966,2422,374,87,-81,168
2017-02-20T11:30:00Z,20/02/17,11,30,Mon,5061,4985,2411,378,52,-81,133
2017-02-20T11:45:00Z,20/02/17,11,45,Mon,5066,5014,2419,378,31,-90,121
2017-02-20T12:00:00Z,20/02/17,12,0,Mon,5096,4963,2321,385,107,-90,197
2017-02-20T12:15:00Z,20/02/17,12,15,Mon,5110,4973,2278,387,116,-81,197
2017-02-20T12:30:00Z,20/02/17,12,30,Mon,5114,4925,2234,393,167,-8,175
2017-02-20T12:45:00Z,20/02/17,12,45,Mon,5133,4995,2278,385,116,-8,124
2017-02-20T13:00:00Z,20/02/17,13,0,Mon,5103,4925,2227,394,159,34,125
2017-02-20T13:15:00Z,20/02/17,13,15,Mon,5040,4839,2113,398,182,74,108
2017-02-20T13:30:00Z,20/02/17,13,30,Mon,4996,4792,2087,403,182,74,108
2017-02-20T13:45:00Z,20/02/17,13,45,Mon,4971,4804,2110,402,148,41,107
2017-02-20T14:00:00Z,20/02/17,14,0,Mon,4957,4763,2068,407,172,50,122
2017-02-20T14:15:00Z,20/02/17,14,15,Mon,4976,4781,2002,408,174,50,124
2017-02-20T14:30:00Z,20/02/17,14,30,Mon,4925,4681,1935,418,225,100,125
2017-02-20T14:45:00Z,20/02/17,14,45,Mon,4922,4676,1908,410,225,101,124
2017-02-20T15:00:00Z,20/02/17,15,0,Mon,4899,4635,1868,411,245,121,124
2017-02-20T15:15:00Z,20/02/17,15,15,Mon,4920,4539,1938,398,363,164,199
2017-02-20T15:30:00Z,20/02/17,15,30,Mon,4942,4505,1906,408,413,164,249
2017-02-20T15:45:00Z,20/02/17,15,45,Mon,4970,4563,1942,398,384,134,250
2017-02-20T16:00:00Z,20/02/17,16,0,Mon,4969,4573,1808,409,374,124,250
2017-02-20T16:15:00Z,20/02/17,16,15,Mon,5023,4562,1786,421,436,187,249
2017-02-20T16:30:00Z,20/02/17,16,30,Mon,5081,4545,1743,429,511,261,250
2017-02-20T16:45:00Z,20/02/17,16,45,Mon,5150,4598,1666,431,528,278,250
2017-02-20T17:00:00Z,20/02/17,17,0,Mon,5219,4662,1614,430,535,285,250
2017-02-20T17:15:00Z,20/02/17,17,15,Mon,5279,4678,1478,440,582,332,250
2017-02-20T17:30:00Z,20/02/17,17,30,Mon,5390,4732,1411,442,635,385,250
2017-02-20T17:45:00Z,20/02/17,17,45,Mon,5470,4787,1313,440,669,419,250
2017-02-20T18:00:00Z,20/02/17,18,0,Mon,5627,4898,1245,446,711,461,250
2017-02-20T18:15:00Z,20/02/17,18,15,Mon,5722,4991,1234,452,712,462,250
2017-02-20T18:30:00Z,20/02/17,18,30,Mon,5723,4991,1160,456,712,462,250
2017-02-20T18:45:00Z,20/02/17,18,45,Mon,5659,4930,1102,462,713,462,251
2017-02-20T19:00:00Z,20/02/17,19,0,Mon,5608,4877,1088,466,712,462,250
2017-02-20T19:15:00Z,20/02/17,19,15,Mon,5540,4811,1104,462,712,462,250
2017-02-20T19:30:00Z,20/02/17,19,30,Mon,5464,4734,1066,472,712,462,250
2017-02-20T19:45:00Z,20/02/17,19,45,Mon,5375,4645,1044,476,712,462,250
2017-02-20T20:00:00Z,20/02/17,20,0,Mon,5310,4577,1050,477,713,462,251
2017-02-20T20:15:00Z,20/02/17,20,15,Mon,5226,4495,1070,485,712,462,250
2017-02-20T20:30:00Z,20/02/17,20,30,Mon,5144,4450,1067,484,671,421,250
2017-02-20T20:45:00Z,20/02/17,20,45,Mon,5066,4443,1114,482,603,353,250
2017-02-20T21:00:00Z,20/02/17,21,0,Mon,5001,4453,1165,470,527,277,250
2017-02-20T21:15:00Z,20/02/17,21,15,Mon,4877,4358,1135,469,500,250,250
2017-02-20T21:30:00Z,20/02/17,21,30,Mon,4776,4322,1151,465,432,182,250
2017-02-20T21:45:00Z,20/02/17,21,45,Mon,4677,4244,1194,461,411,161,250
2017-02-20T22:00:00Z,20/02/17,22,0,Mon,4528,4101,1189,482,405,155,250
2017-02-20T22:15:00Z,20/02/17,22,15,Mon,4394,4000,1208,477,374,124,250
2017-02-20T22:30:00Z,20/02/17,22,30,Mon,4268,3900,1201,497,345,95,250
2017-02-20T22:45:00Z,20/02/17,22,45,Mon,4166,3910,1177,495,232,20,212
2017-02-20T23:00:00Z,20/02/17,23,0,Mon,4091,3922,1124,514,145,6,139
2017-02-20T23:15:00Z,20/02/17,23,15,Mon,4076,3949,1099,519,102,7,95
2017-02-20T23:30:00Z,20/02/17,23,30,Mon,3992,3950,1103,518,25,7,18
2017-02-20T23:45:00Z,20/02/17,23,45,Mon,3902,3974,1072,513,-23,-8,-15
2017-02-21T00:00:00Z,21/02/17,0,0,Wed,3802,3961,1032,530,-36,31,-67
2017-02-21T00:15:00Z,21/02/17,0,15,Wed,3716,4031,1006,531,-188,-42,-146
2017-02-21T00:30:00Z,21/02/17,0,30,Wed,3626,3982,960,538,-225,-71,-154
2017-02-21T00:45:00Z,21/02/17,0,45,Wed,3552,4013,921,545,-334,-145,-189
2017-02-21T01:00:00Z,21/02/17,1,0,Wed,3508,4044,933,548,-409,-220,-189
2017-02-21T01:15:00Z,21/02/17,1,15,Wed,3457,4062,865,551,-480,-287,-193
2017-02-21T01:30:00Z,21/02/17,1,30,Wed,3407,4015,841,552,-480,-287,-193
2017-02-21T01:45:00Z,21/02/17,1,45,Wed,3372,3978,867,549,-480,-287,-193
2017-02-21T02:00:00Z,21/02/17,2,0,Wed,3325,3932,904,554,-480,-287,-193
2017-02-21T02:15:00Z,21/02/17,2,15,Wed,3297,3975,889,556,-480,-287,-193
2017-02-21T02:30:00Z,21/02/17,2,30,Wed,3273,3944,872,553,-472,-279,-193
2017-02-21T02:45:00Z,21/02/17,2,45,Wed,3255,3923,909,548,-472,-279,-193
2017-02-21T03:00:00Z,21/02/17,3,0,Wed,3242,3903,947,539,-472,-279,-193
2017-02-21T03:15:00Z,21/02/17,3,15,Wed,3222,3898,961,540,-480,-287,-193
2017-02-21T03:30:00Z,21/02/17,3,30,Wed,3210,3888,977,536,-480,-287,-193
2017-02-21T03:45:00Z,21/02/17,3,45,Wed,3196,3871,945,542,-480,-287,-193
2017-02-21T04:00:00Z,21/02/17,4,0,Wed,3190,3867,1005,529,-480,-287,-193
2017-02-21T04:15:00Z,21/02/17,4,15,Wed,3191,3867,1046,522,-480,-287,-193
2017-02-21T04:30:00Z,21/02/17,4,30,Wed,3203,3881,1096,514,-480,-287,-193
2017-02-21T04:45:00Z,21/02/17,4,45,Wed,3190,3868,1091,513,-480,-287,-193
2017-02-21T05:00:00Z,21/02/17,5,0,Wed,3211,3885,1069,514,-480,-287,-193
2017-02-21T05:15:00Z,21/02/17,5,15,Wed,3236,3910,1112,510,-480,-287,-193
2017-02-21T05:30:00Z,21/02/17,5,30,Wed,3242,3915,1085,514,-480,-287,-193
2017-02-21T05:45:00Z,21/02/17,5,45,Wed,3282,3957,1106,512,-480,-287,-193
2017-02-21T06:00:00Z,21/02/17,6,0,Wed,3402,4072,1153,514,-480,-287,-193
2017-02-21T06:15:00Z,21/02/17,6,15,Wed,3583,4256,1193,505,-477,-284,-193
2017-02-21T06:30:00Z,21/02/17,6,30,Wed,3679,4275,1240,507,-402,-209,-193
2017-02-21T06:45:00Z,21/02/17,6,45,Wed,3831,4276,1280,513,-327,-134,-193
2017-02-21T07:00:00Z,21/02/17,7,0,Wed,4036,4333,1366,505,-178,-59,-119
2017-02-21T07:15:00Z,21/02/17,7,15,Wed,4357,4427,1452,496,-89,-38,-51
2017-02-21T07:30:00Z,21/02/17,7,30,Wed,4404,4365,1508,496,15,-38,53
2017-02-21T07:45:00Z,21/02/17,7,45,Wed,4516,4410,1536,498,83,36,47
2017-02-21T08:00:00Z,21/02/17,8,0,Wed,4607,4442,1587,473,143,87,56
2017-02-21T08:15:00Z,21/02/17,8,15,Wed,4712,4578,1611,466,110,59,51
2017-02-21T08:30:00Z,21/02/17,8,30,Wed,4744,4613,1597,480,110,64,46
2017-02-21T08:45:00Z,21/02/17,8,45,Wed,4786,4639,1626,475,126,75,51
2017-02-21T09:00:00Z,21/02/17,9,0,Wed,4864,4717,1740,463,125,79,46
2017-02-21T09:15:00Z,21/02/17,9,15,Wed,4926,4801,1761,462,103,80,23
2017-02-21T09:30:00Z,21/02/17,9,30,Wed,4970,4850,1834,455,99,30,69
2017-02-21T09:45:00Z,21/02/17,9,45,Wed,5001,4845,1924,446,131,-10,141
2017-02-21T10:00:00Z,21/02/17,10,0,Wed,5020,4839,1950,438,156,-10,166
2017-02-21T10:15:00Z,21/02/17,10,15,Wed,5003,4864,1992,429,111,14,97
2017-02-21T10:30:00Z,21/02/17,10,30,Wed,5037,4840,2097,419,169,10,159
2017-02-21T10:45:00Z,21/02/17,10,45,Wed,5055,4927,2181,411,101,-65,166
2017-02-21T11:00:00Z,21/02/17,11,0,Wed,5073,5002,2247,406,46,-120,166
2017-02-21T11:15:00Z,21/02/17,11,15,Wed,5088,5023,2327,385,40,-126,166
2017-02-21T11:30:00Z,21/02/17,11,30,Wed,5076,5010,2344,382,41,-126,167
2017-02-21T11:45:00Z,21/02/17,11,45,Wed,5101,5088,2395,376,-11,-172,161
2017-02-21T12:00:00Z,21/02/17,12,0,Wed,5122,5112,2430,374,-14,-180,166
2017-02-21T12:15:00Z,21/02/17,12,15,Wed,5124,5161,2457,364,-59,-225,166
2017-02-21T12:30:00Z,21/02/17,12,30,Wed,5129,5138,2505,355,-32,-198,166
2017-02-21T12:45:00Z,21/02/17,12,45,Wed,5149,5126,2600,353,2,-136,138
2017-02-21T13:00:00Z,21/02/17,13,0,Wed,5144,5122,2708,349,3,-61,64
2017-02-21T13:15:00Z,21/02/17,13,15,Wed,5091,5167,2638,351,-99,-58,-41
2017-02-21T13:30:00Z,21/02/17,13,30,Wed,5012,5091,2647,347,-100,-60,-40
2017-02-21T13:45:00Z,21/02/17,13,45,Wed,5027,5176,2710,341,-174,-135,-39
2017-02-21T14:00:00Z,21/02/17,14,0,Wed,5024,5219,2728,340,-219,-180,-39
2017-02-21T14:15:00Z,21/02/17,14,15,Wed,5054,5301,2745,342,-274,-180,-94
2017-02-21T14:30:00Z,21/02/17,14,30,Wed,5059,5308,2780,344,-273,-180,-93
2017-02-21T14:45:00Z,21/02/17,14,45,Wed,5047,5306,2790,342,-282,-189,-93
2017-02-21T15:00:00Z,21/02/17,15,0,Wed,5051,5260,2836,341,-235,-190,-45
2017-02-21T15:15:00Z,21/02/17,15,15,Wed,5080,5340,2846,333,-285,-265,-20
2017-02-21T15:30:00Z,21/02/17,15,30,Wed,5105,5241,2859,328,-160,-219,59
2017-02-21T15:45:00Z,21/02/17,15,45,Wed,5133,5267,2920,327,-157,-218,61
2017-02-21T16:00:00Z,21/02/17,16,0,Wed,5142,5275,2919,331,-157,-218,61
2017-02-21T16:15:00Z,21/02/17,16,15,Wed,5209,5403,2933,331,-216,-191,-25
2017-02-21T16:30:00Z,21/02/17,16,30,Wed,5281,5314,2913,328,-57,-116,59
2017-02-21T16:45:00Z,21/02/17,16,45,Wed,5351,5418,2933,334,-90,-116,26
2017-02-21T17:00:00Z,21/02/17,17,0,Wed,5426,5487,2917,332,-81,-142,61
2017-02-21T17:15:00Z,21/02/17,17,15,Wed,5501,5560,2846,335,-83,-217,134
2017-02-21T17:30:00Z,21/02/17,17,30,Wed,5611,5669,2867,339,-84,-292,208
2017-02-21T17:45:00Z,21/02/17,17,45,Wed,5700,5722,2875,334,-47,-218,171
2017-02-21T18:00:00Z,21/02/17,18,0,Wed,5800,5671,2855,342,101,-143,244
2017-02-21T18:15:00Z,21/02/17,18,15,Wed,5808,5605,2880,328,177,-68,245
2017-02-21T18:30:00Z,21/02/17,18,30,Wed,5812,5538,2895,335,252,7,245
2017-02-21T18:45:00Z,21/02/17,18,45,Wed,5775,5440,2938,325,314,69,245
2017-02-21T19:00:00Z,21/02/17,19,0,Wed,5705,5383,2942,318,295,50,245
2017-02-21T19:15:00Z,21/02/17,19,15,Wed,5624,5379,2902,317,220,-25,245
2017-02-21T19:30:00Z,21/02/17,19,30,Wed,5519,5288,2911,319,206,-39,245
2017-02-21T19:45:00Z,21/02/17,19,45,Wed,5463,5301,2929,321,132,-113,245
2017-02-21T20:00:00Z,21/02/17,20,0,Wed,5386,5301,2929,322,57,-188,245
2017-02-21T20:15:00Z,21/02/17,20,15,Wed,5325,5270,2999,313,25,-220,245
2017-02-21T20:30:00Z,21/02/17,20,30,Wed,5217,5183,2994,303,2,-220,222
2017-02-21T20:45:00Z,21/02/17,20,45,Wed,5156,5196,3003,304,-69,-287,218
2017-02-21T21:00:00Z,21/02/17,21,0,Wed,5034,5074,2951,305,-66,-287,221
2017-02-21T21:15:00Z,21/02/17,21,15,Wed,4940,4988,2951,296,-76,-287,211
2017-02-21T21:30:00Z,21/02/17,21,30,Wed,4824,4947,2940,303,-150,-287,137
2017-02-21T21:45:00Z,21/02/17,21,45,Wed,4742,4936,2962,304,-225,-287,62
2017-02-21T22:00:00Z,21/02/17,22,0,Wed,4597,4898,2897,313,-329,-287,-42
2017-02-21T22:15:00Z,21/02/17,22,15,Wed,4469,4847,2897,314,-405,-287,-118
2017-02-21T22:30:00Z,21/02/17,22,30,Wed,4341,4797,2832,312,-482,-287,-195
2017-02-21T22:45:00Z,21/02/17,22,45,Wed,4200,4668,2741,308,-492,-287,-205
2017-02-21T23:00:00Z,21/02/17,23,0,Wed,4130,4598,2672,316,-492,-287,-205
2017-02-21T23:15:00Z,21/02/17,23,15,Wed,4115,4584,2586,317,-493,-287,-206
2017-02-21T23:30:00Z,21/02/17,23,30,Wed,4002,4470,2542,318,-492,-287,-205
2017-02-21T23:45:00Z,21/02/17,23,45,Wed,3877,4346,2431,327,-492,-287,-205
2017-02-22T00:00:00Z,22/02/17,0,0,Thurs,3784,4325,2337,334,-492,-287,-205
2017-02-22T00:15:00Z,22/02/17,0,15,Thurs,3716,4338,2302,335,-492,-287,-205
2017-02-22T00:30:00Z,22/02/17,0,30,Thurs,3625,4324,2227,339,-493,-287,-206
2017-02-22T00:45:00Z,22/02/17,0,45,Thurs,3584,4276,2262,332,-493,-287,-206
2017-02-22T01:00:00Z,22/02/17,1,0,Thurs,3518,4211,2244,337,-492,-287,-205
2017-02-22T01:15:00Z,22/02/17,1,15,Thurs,3477,4170,2172,351,-492,-287,-205
2017-02-22T01:30:00Z,22/02/17,1,30,Thurs,3449,4142,2176,338,-493,-287,-206
2017-02-22T01:45:00Z,22/02/17,1,45,Thurs,3389,4087,2175,350,-493,-287,-206
2017-02-22T02:00:00Z,22/02/17,2,0,Thurs,3373,4064,2190,341,-492,-287,-205
2017-02-22T02:15:00Z,22/02/17,2,15,Thurs,3365,4058,2275,337,-492,-287,-205
2017-02-22T02:30:00Z,22/02/17,2,30,Thurs,3356,4049,2324,324,-493,-287,-206
2017-02-22T02:45:00Z,22/02/17,2,45,Thurs,3315,4002,2293,329,-492,-287,-205
2017-02-22T03:00:00Z,22/02/17,3,0,Thurs,3280,3969,2215,334,-493,-287,-206
2017-02-22T03:15:00Z,22/02/17,3,15,Thurs,3261,3950,2195,331,-492,-287,-205
2017-02-22T03:30:00Z,22/02/17,3,30,Thurs,3267,3954,2189,325,-493,-287,-206
2017-02-22T03:45:00Z,22/02/17,3,45,Thurs,3269,3955,2230,328,-492,-287,-205
2017-02-22T04:00:00Z,22/02/17,4,0,Thurs,3252,3938,2133,338,-493,-287,-206
2017-02-22T04:15:00Z,22/02/17,4,15,Thurs,3250,3938,2106,352,-493,-287,-206
2017-02-22T04:30:00Z,22/02/17,4,30,Thurs,3260,3940,2103,356,-487,-287,-200
2017-02-22T04:45:00Z,22/02/17,4,45,Thurs,3246,3932,2065,366,-492,-287,-205
2017-02-22T05:00:00Z,22/02/17,5,0,Thurs,3261,3946,2001,380,-493,-287,-206
2017-02-22T05:15:00Z,22/02/17,5,15,Thurs,3279,3967,1955,386,-493,-287,-206
2017-02-22T05:30:00Z,22/02/17,5,30,Thurs,3320,4007,1934,392,-492,-287,-205
2017-02-22T05:45:00Z,22/02/17,5,45,Thurs,3383,4068,1915,393,-493,-287,-206
2017-02-22T06:00:00Z,22/02/17,6,0,Thurs,3468,4153,1895,405,-492,-287,-205
2017-02-22T06:15:00Z,22/02/17,6,15,Thurs,3642,4331,1833,417,-493,-287,-206
2017-02-22T06:30:00Z,22/02/17,6,30,Thurs,3768,4455,1858,424,-493,-287,-206
2017-02-22T06:45:00Z,22/02/17,6,45,Thurs,3928,4472,1821,432,-493,-287,-206
2017-02-22T07:00:00Z,22/02/17,7,0,Thurs,4159,4615,1819,440,-477,-287,-190
2017-02-22T07:15:00Z,22/02/17,7,15,Thurs,4397,4758,1687,452,-381,-263,-118
2017-02-22T07:30:00Z,22/02/17,7,30,Thurs,4488,4696,1699,459,-229,-188,-41
2017-02-22T07:45:00Z,22/02/17,7,45,Thurs,4599,4627,1689,451,-49,-113,64
2017-02-22T08:00:00Z,22/02/17,8,0,Thurs,4692,4571,1721,445,100,-38,138
2017-02-22T08:15:00Z,22/02/17,8,15,Thurs,4781,4626,1687,452,133,37,96
2017-02-22T08:30:00Z,22/02/17,8,30,Thurs,4830,4638,1652,456,169,40,129
2017-02-22T08:45:00Z,22/02/17,8,45,Thurs,4882,4694,1689,454,170,39,131
2017-02-22T09:00:00Z,22/02/17,9,0,Thurs,4939,4732,1688,445,185,31,154
2017-02-22T09:15:00Z,22/02/17,9,15,Thurs,5022,4820,1653,448,179,23,156
2017-02-22T09:30:00Z,22/02/17,9,30,Thurs,5033,4831,1617,441,179,23,156
2017-02-22T09:45:00Z,22/02/17,9,45,Thurs,5040,4838,1577,440,179,23,156
2017-02-22T10:00:00Z,22/02/17,10,0,Thurs,5068,4760,1638,437,285,82,203
2017-02-22T10:15:00Z,22/02/17,10,15,Thurs,5035,4617,1520,438,399,157,242
2017-02-22T10:30:00Z,22/02/17,10,30,Thurs,5040,4588,1480,429,432,190,242
2017-02-22T10:45:00Z,22/02/17,10,45,Thurs,5026,4578,1465,439,425,183,242
2017-02-22T11:00:00Z,22/02/17,11,0,Thurs,5050,4606,1564,426,425,183,242
2017-02-22T11:15:00Z,22/02/17,11,15,Thurs,5024,4598,1499,430,406,164,242
2017-02-22T11:30:00Z,22/02/17,11,30,Thurs,5037,4632,1515,431,383,141,242
2017-02-22T11:45:00Z,22/02/17,11,45,Thurs,5040,4637,1458,420,382,140,242
2017-02-22T12:00:00Z,22/02/17,12,0,Thurs,5023,4620,1409,428,382,140,242
2017-02-22T12:15:00Z,22/02/17,12,15,Thurs,5050,4642,1394,419,389,147,242
2017-02-22T12:30:00Z,22/02/17,12,30,Thurs,5077,4672,1479,417,382,140,242
2017-02-22T12:45:00Z,22/02/17,12,45,Thurs,5070,4666,1360,421,381,139,242
2017-02-22T13:00:00Z,22/02/17,13,0,Thurs,5066,4638,1353,415,405,163,242
2017-02-22T13:15:00Z,22/02/17,13,15,Thurs,5032,4526,1351,413,480,238,242
2017-02-22T13:30:00Z,22/02/17,13,30,Thurs,4959,4428,1307,414,507,265,242
2017-02-22T13:45:00Z,22/02/17,13,45,Thurs,4962,4508,1278,411,432,190,242
2017-02-22T14:00:00Z,22/02/17,14,0,Thurs,4957,4445,1278,424,489,247,242
2017-02-22T14:15:00Z,22/02/17,14,15,Thurs,4938,4426,1218,429,489,247,242
2017-02-22T14:30:00Z,22/02/17,14,30,Thurs,4915,4379,1127,436,515,273,242
2017-02-22T14:45:00Z,22/02/17,14,45,Thurs,4924,4384,1101,442,516,274,242
2017-02-22T15:00:00Z,22/02/17,15,0,Thurs,4934,4394,1078,439,517,274,243
2017-02-22T15:15:00Z,22/02/17,15,15,Thurs,4959,4402,1102,443,535,293,242
2017-02-22T15:30:00Z,22/02/17,15,30,Thurs,4980,4422,1038,457,535,293,242
2017-02-22T15:45:00Z,22/02/17,15,45,Thurs,5009,4472,1025,464,516,274,242
2017-02-22T16:00:00Z,22/02/17,16,0,Thurs,5050,4511,1020,475,516,274,242
2017-02-22T16:15:00Z,22/02/17,16,15,Thurs,5106,4497,992,464,587,345,242
2017-02-22T16:30:00Z,22/02/17,16,30,Thurs,5209,4604,1011,465,584,342,242
2017-02-22T16:45:00Z,22/02/17,16,45,Thurs,5305,4740,957,468,543,301,242
2017-02-22T17:00:00Z,22/02/17,17,0,Thurs,5401,4821,980,475,561,319,242
2017-02-22T17:15:00Z,22/02/17,17,15,Thurs,5502,4851,1011,474,636,394,242
2017-02-22T17:30:00Z,22/02/17,17,30,Thurs,5629,4895,1061,473,711,469,242
2017-02-22T17:45:00Z,22/02/17,17,45,Thurs,5738,5055,1083,475,665,470,195
2017-02-22T18:00:00Z,22/02/17,18,0,Thurs,5851,5144,1115,478,689,446,243
2017-02-22T18:15:00Z,22/02/17,18,15,Thurs,5890,5255,1180,468,616,371,245
2017-02-22T18:30:00Z,22/02/17,18,30,Thurs,5879,5324,1201,460,541,296,245
2017-02-22T18:45:00Z,22/02/17,18,45,Thurs,5854,5282,1258,467,554,308,246
2017-02-22T19:00:00Z,22/02/17,19,0,Thurs,5805,5293,1362,454,498,256,242
2017-02-22T19:15:00Z,22/02/17,19,15,Thurs,5730,5231,1359,457,484,246,238
2017-02-22T19:30:00Z,22/02/17,19,30,Thurs,5656,5156,1367,448,484,246,238
2017-02-22T19:45:00Z,22/02/17,19,45,Thurs,5568,5140,1384,443,412,174,238
2017-02-22T20:00:00Z,22/02/17,20,0,Thurs,5499,5145,1480,444,338,100,238
2017-02-22T20:15:00Z,22/02/17,20,15,Thurs,5384,5009,1518,447,359,121,238
2017-02-22T20:30:00Z,22/02/17,20,30,Thurs,5290,4936,1571,428,339,101,238
2017-02-22T20:45:00Z,22/02/17,20,45,Thurs,5220,4920,1660,418,281,46,235
2017-02-22T21:00:00Z,22/02/17,21,0,Thurs,5095,4948,1741,414,132,-29,161
2017-02-22T21:15:00Z,22/02/17,21,15,Thurs,4951,4811,1796,398,123,-29,152
2017-02-22T21:30:00Z,22/02/17,21,30,Thurs,4845,4751,1883,378,75,-29,104
2017-02-22T21:45:00Z,22/02/17,21,45,Thurs,4760,4807,2041,362,-66,-102,36
2017-02-22T22:00:00Z,22/02/17,22,0,Thurs,4638,4693,2143,359,-73,-104,31
2017-02-22T22:15:00Z,22/02/17,22,15,Thurs,4497,4728,2204,351,-249,-179,-70
2017-02-22T22:30:00Z,22/02/17,22,30,Thurs,4390,4702,2304,332,-332,-254,-78
2017-02-22T22:45:00Z,22/02/17,22,45,Thurs,4267,4683,2342,324,-438,-287,-151
2017-02-22T23:00:00Z,22/02/17,23,0,Thurs,4186,4628,2367,316,-463,-287,-176
2017-02-22T23:15:00Z,22/02/17,23,15,Thurs,4163,4633,2418,318,-490,-287,-203
2017-02-22T23:30:00Z,22/02/17,23,30,Thurs,4059,4603,2437,319,-491,-287,-204
2017-02-22T23:45:00Z,22/02/17,23,45,Thurs,3972,4668,2506,318,-490,-287,-203
2017-02-23T00:00:00Z,23/02/17,0,0,Fri,3852,4546,2523,287,-490,-287,-203
2017-02-23T00:15:00Z,23/02/17,0,15,Fri,3779,4477,2553,285,-490,-287,-203
2017-02-23T00:30:00Z,23/02/17,0,30,Fri,3707,4399,2616,289,-490,-287,-203
2017-02-23T00:45:00Z,23/02/17,0,45,Fri,3627,4320,2592,283,-491,-287,-204
2017-02-23T01:00:00Z,23/02/17,1,0,Fri,3559,4252,2517,282,-490,-287,-203
2017-02-23T01:15:00Z,23/02/17,1,15,Fri,3520,4215,2501,283,-490,-287,-203
2017-02-23T01:30:00Z,23/02/17,1,30,Fri,3432,4126,2386,276,-490,-287,-203
2017-02-23T01:45:00Z,23/02/17,1,45,Fri,3403,4093,2355,278,-490,-287,-203
2017-02-23T02:00:00Z,23/02/17,2,0,Fri,3377,4068,2336,295,-490,-287,-203
2017-02-23T02:15:00Z,23/02/17,2,15,Fri,3363,4056,2331,287,-491,-287,-204
2017-02-23T02:30:00Z,23/02/17,2,30,Fri,3313,4003,2236,293,-490,-287,-203
2017-02-23T02:45:00Z,23/02/17,2,45,Fri,3250,3940,2188,306,-490,-287,-203
2017-02-23T03:00:00Z,23/02/17,3,0,Fri,3232,3924,2141,300,-490,-287,-203
2017-02-23T03:15:00Z,23/02/17,3,15,Fri,3245,3934,2160,299,-490,-287,-203
2017-02-23T03:30:00Z,23/02/17,3,30,Fri,3262,3948,2195,295,-490,-287,-203
2017-02-23T03:45:00Z,23/02/17,3,45,Fri,3226,3912,2113,300,-491,-287,-204
2017-02-23T04:00:00Z,23/02/17,4,0,Fri,3241,3927,2140,295,-491,-287,-204
2017-02-23T04:15:00Z,23/02/17,4,15,Fri,3215,3899,2094,310,-491,-287,-204
2017-02-23T04:30:00Z,23/02/17,4,30,Fri,3201,3885,1959,321,-491,-287,-204
2017-02-23T04:45:00Z,23/02/17,4,45,Fri,3218,3901,1969,336,-491,-287,-204
2017-02-23T05:00:00Z,23/02/17,5,0,Fri,3238,3924,1873,317,-491,-287,-204
2017-02-23T05:15:00Z,23/02/17,5,15,Fri,3295,3986,1820,337,-491,-287,-204
2017-02-23T05:30:00Z,23/02/17,5,30,Fri,3329,4021,1884,335,-490,-287,-203
2017-02-23T05:45:00Z,23/02/17,5,45,Fri,3388,4077,1900,341,-491,-287,-204
2017-02-23T06:00:00Z,23/02/17,6,0,Fri,3496,4176,1884,344,-491,-287,-204
2017-02-23T06:15:00Z,23/02/17,6,15,Fri,3661,4350,1953,363,-490,-287,-203
2017-02-23T06:30:00Z,23/02/17,6,30,Fri,3764,4452,2006,367,-490,-287,-203
2017-02-23T06:45:00Z,23/02/17,6,45,Fri,3915,4605,2098,339,-491,-287,-204
2017-02-23T07:00:00Z,23/02/17,7,0,Fri,4122,4665,2230,336,-490,-287,-203
2017-02-23T07:15:00Z,23/02/17,7,15,Fri,4356,4833,2465,314,-490,-287,-203
2017-02-23T07:30:00Z,23/02/17,7,30,Fri,4449,4922,2659,314,-490,-287,-203
2017-02-23T07:45:00Z,23/02/17,7,45,Fri,4560,5034,2672,324,-491,-287,-204
2017-02-23T08:00:00Z,23/02/17,8,0,Fri,4647,5069,2738,319,-445,-287,-158
2017-02-23T08:15:00Z,23/02/17,8,15,Fri,4728,5151,2758,317,-446,-287,-159
2017-02-23T08:30:00Z,23/02/17,8,30,Fri,4781,5207,2756,319,-446,-287,-159
2017-02-23T08:45:00Z,23/02/17,8,45,Fri,4820,5243,2758,312,-446,-287,-159
2017-02-23T09:00:00Z,23/02/17,9,0,Fri,4923,5339,2767,305,-437,-288,-149
2017-02-23T09:15:00Z,23/02/17,9,15,Fri,5029,5427,2789,295,-420,-271,-149
2017-02-23T09:30:00Z,23/02/17,9,30,Fri,5074,5396,2819,302,-344,-196,-148
2017-02-23T09:45:00Z,23/02/17,9,45,Fri,5114,5458,2831,296,-361,-195,-166
2017-02-23T10:00:00Z,23/02/17,10,0,Fri,5096,5322,2817,294,-248,-136,-112
2017-02-23T10:15:00Z,23/02/17,10,15,Fri,5076,5297,2801,298,-244,-136,-108
2017-02-23T10:30:00Z,23/02/17,10,30,Fri,5068,5279,2757,305,-230,-122,-108
2017-02-23T10:45:00Z,23/02/17,10,45,Fri,5111,5315,2790,301,-229,-121,-108
2017-02-23T11:00:00Z,23/02/17,11,0,Fri,5097,5292,2763,309,-214,-106,-108
2017-02-23T11:15:00Z,23/02/17,11,15,Fri,5106,5293,2775,304,-205,-97,-108
2017-02-23T11:30:00Z,23/02/17,11,30,Fri,5100,5285,2789,299,-205,-97,-108
