DateTime,Demand,Generation,Wind,CO2,NetImports,EWIC,Moyle
03/02/17 02:45,3286,4138,2404,276,-585,-287,-298
03/02/17 03:00,3264,4115,2354,287,-585,-287,-298
03/02/17 03:15,3247,4095,2274,281,-586,-287,-299
03/02/17 03:30,3256,4104,2267,288,-585,-287,-298
03/02/17 03:45,3218,4066,2126,305,-586,-287,-299
03/02/17 04:00,3228,4078,2145,311,-586,-287,-299
03/02/17 04:15,3242,4093,2119,312,-586,-287,-299
03/02/17 04:30,3242,4017,2061,332,-586,-287,-299
03/02/17 04:45,3235,4010,1965,341,-586,-287,-299
03/02/17 05:00,3246,4024,1878,371,-586,-287,-299
03/02/17 05:15,3278,4049,1798,375,-586,-287,-299
03/02/17 05:30,3305,4084,1698,387,-585,-287,-298
03/02/17 05:45,3361,4137,1667,413,-586,-287,-299
03/02/17 06:00,3446,4222,1584,411,-585,-287,-298
03/02/17 06:15,3618,4320,1576,406,-585,-287,-298
03/02/17 06:30,3759,4390,1549,413,-586,-287,-299
03/02/17 06:45,3928,4560,1517,441,-585,-287,-298
03/02/17 07:00,4113,4636,1397,437,-549,-287,-262
03/02/17 07:15,4419,4932,1321,427,-540,-287,-253
03/02/17 07:30,4647,5077,1272,437,-456,-279,-177
03/02/17 07:45,4830,5158,1198,434,-352,-223,-129
03/02/17 08:00,4891,5069,1168,434,-201,-148,-53
03/02/17 08:15,4919,5096,1156,438,-199,-148,-51
03/02/17 08:30,4867,5023,1101,444,-180,-148,-32
03/02/17 08:45,4864,5048,1052,448,-206,-191,-15
03/02/17 09:00,4907,5002,1004,451,-118,-172,54
03/02/17 09:15,4987,5013,966,455,-43,-97,54
03/02/17 09:30,5027,4951,947,453,60,-22,82
03/02/17 09:45,5042,4962,851,456,63,-22,85
03/02/17 10:00,5050,4974,797,458,64,-22,86
03/02/17 10:15,5016,4898,783,450,106,-50,156
03/02/17 10:30,5021,4847,746,448,159,-34,193
03/02/17 10:45,5040,4801,731,455,224,41,183
03/02/17 11:00,5061,4828,700,457,224,116,108
03/02/17 11:15,5040,4809,653,460,218,116,102
03/02/17 11:30,5069,4830,636,462,224,122,102
03/02/17 11:45,5078,4845,611,477,218,124,94
03/02/17 12:00,5082,4792,579,475,272,124,148
03/02/17 12:15,5112,4798,563,477,296,144,152
03/02/17 12:30,5127,4729,535,479,381,219,162
03/02/17 12:45,5127,4708,521,480,399,233,166
03/02/17 13:00,5096,4736,483,481,341,175,166
03/02/17 13:15,5057,4658,479,477,378,143,235
03/02/17 13:30,4997,4570,508,474,408,139,269
03/02/17 13:45,4996,4645,541,468,330,64,266
03/02/17 14:00,4992,4644,563,468,329,65,264
03/02/17 14:15,4999,4575,562,467,403,69,334
03/02/17 14:30,4993,4542,394,482,430,66,364
03/02/17 14:45,4972,4533,365,488,418,55,363
03/02/17 15:00,4983,4456,320,486,506,130,376
03/02/17 15:15,5019,4423,360,488,576,135,441
03/02/17 15:30,5028,4488,334,488,521,135,386
03/02/17 15:45,5048,4584,325,498,443,61,382
03/02/17 16:00,5064,4626,275,493,416,35,381
03/02/17 16:15,5122,4596,282,499,506,110,396
03/02/17 16:30,5173,4568,270,503,587,185,402
03/02/17 16:45,5271,4661,327,498,591,186,405
03/02/17 17:00,5367,4759,323,506,590,186,404
03/02/17 17:15,5501,4816,320,503,664,260,404
03/02/17 17:30,5662,4915,316,512,728,324,404
03/02/17 17:45,5762,4924,289,509,816,370,446
03/02/17 18:00,5816,4922,314,492,874,428,446
03/02/17 18:15,5799,4853,313,499,926,479,447
03/02/17 18:30,5784,4842,342,498,920,479,441
03/02/17 18:45,5707,4793,292,511,895,456,439
03/02/17 19:00,5634,4726,318,500,886,447,439
03/02/17 19:15,5558,4674,358,498,859,413,446
03/02/17 19:30,5483,4610,401,504,847,402,445
03/02/17 19:45,5398,4618,453,504,756,327,429
03/02/17 20:00,5304,4530,390,518,742,312,430
03/02/17 20:15,5182,4475,339,512,684,238,446
03/02/17 20:30,5120,4522,348,511,575,203,372
03/02/17 20:45,5025,4507,380,514,500,206,294
03/02/17 21:00,4901,4513,397,524,403,180,223
03/02/17 21:15,4810,4402,422,525,390,170,220
03/02/17 21:30,4709,4268,439,542,423,203,220
03/02/17 21:45,4607,4175,422,528,413,204,209
03/02/17 22:00,4501,4001,446,546,478,259,219
03/02/17 22:15,4386,3856,501,553,509,260,249
03/02/17 22:30,4304,3822,529,560,459,260,199
03/02/17 22:45,4196,3830,532,556,347,225,122
03/02/17 23:00,4196,3976,574,547,198,150,48
03/02/17 23:15,4209,3990,640,531,196,150,46
03/02/17 23:30,4133,4020,673,524,167,150,17
03/02/17 23:45,4062,4141,645,518,48,76,-28
04/02/17 00:00,3950,4185,650,516,-29,1,-30
04/02/17 00:15,3863,4100,699,521,-32,-3,-29
04/02/17 00:30,3772,4028,695,520,-52,-23,-29
04/02/17 00:45,3689,4009,718,517,-114,-55,-59
04/02/17 01:00,3628,3965,754,525,-132,-55,-77
04/02/17 01:15,3561,3975,753,536,-207,-129,-78
04/02/17 01:30,3510,3990,733,528,-282,-204,-78
04/02/17 01:45,3447,3996,739,524,-350,-279,-71
04/02/17 02:00,3405,4013,763,528,-408,-314,-94
04/02/17 02:15,3372,4029,808,519,-459,-360,-99
04/02/17 02:30,3313,3970,785,522,-460,-360,-100
04/02/17 02:45,3291,4009,774,521,-519,-347,-172
04/02/17 03:00,3232,3942,709,546,-512,-272,-240
04/02/17 03:15,3207,3973,688,531,-566,-267,-299
04/02/17 03:30,3191,3958,699,539,-570,-272,-298
04/02/17 03:45,3169,3963,700,530,-598,-299,-299
04/02/17 04:00,3165,3808,719,535,-445,-224,-221
04/02/17 04:15,3138,3775,783,524,-440,-223,-217
04/02/17 04:30,3117,3754,810,540,-441,-223,-218
04/02/17 04:45,3142,3818,907,517,-481,-255,-226
04/02/17 05:00,3109,3738,849,524,-434,-255,-179
04/02/17 05:15,3117,3745,881,531,-438,-275,-163
04/02/17 05:30,3122,3786,944,518,-473,-350,-123
04/02/17 05:45,3145,3886,986,513,-549,-425,-124
04/02/17 06:00,3185,3997,896,502,-624,-500,-124
04/02/17 06:15,3272,4156,878,509,-696,-500,-196
04/02/17 06:30,3316,4281,916,492,-773,-500,-273
04/02/17 06:45,3386,4376,954,489,-798,-500,-298
04/02/17 07:00,3465,4268,971,513,-756,-500,-256
04/02/17 07:15,3599,4275,969,501,-697,-500,-197
04/02/17 07:30,3673,4283,928,504,-635,-468,-167
04/02/17 07:45,3793,4321,983,500,-552,-392,-160
04/02/17 08:00,3802,4191,953,504,-415,-318,-97
04/02/17 08:15,3845,4219,918,507,-397,-303,-94
04/02/17 08:30,3945,4220,921,496,-298,-228,-70
04/02/17 08:45,4038,4237,918,483,-223,-153,-70
04/02/17 09:00,4186,4263,940,493,-100,-78,-22
04/02/17 09:15,4311,4387,900,473,-96,-76,-20
04/02/17 09:30,4416,4414,933,463,-17,-1,-16
04/02/17 09:45,4455,4322,910,469,113,25,88
04/02/17 10:00,4496,4348,914,470,126,25,101
04/02/17 10:15,4558,4309,910,477,229,99,130
04/02/17 10:30,4553,4205,839,486,328,166,162
04/02/17 10:45,4595,4193,885,493,377,165,212
04/02/17 11:00,4594,4193,855,489,378,165,213
04/02/17 11:15,4604,4184,811,494,398,114,284
04/02/17 11:30,4600,4106,781,495,470,114,356
04/02/17 11:45,4619,4131,811,494,462,96,366
04/02/17 12:00,4603,4076,799,499,501,96,405
04/02/17 12:15,4618,4137,788,493,454,43,411
04/02/17 12:30,4632,4132,811,485,475,64,411
04/02/17 12:45,4620,4119,836,486,475,64,411
04/02/17 13:00,4602,4126,821,488,451,80,371
04/02/17 13:15,4575,4066,827,486,485,116,369
04/02/17 13:30,4556,4076,750,504,454,85,369
04/02/17 13:45,4489,4033,673,510,429,60,369
04/02/17 14:00,4471,4092,650,508,353,-15,368
04/02/17 14:15,4455,4085,644,504,341,-21,362
04/02/17 14:30,4446,4065,564,509,354,-8,362
04/02/17 14:45,4416,4021,518,514,368,6,362
04/02/17 15:00,4409,4019,476,530,362,0,362
04/02/17 15:15,4466,4087,436,506,350,-59,409
04/02/17 15:30,4420,4048,365,512,347,-17,364
04/02/17 15:45,4420,4040,360,546,356,-2,358
04/02/17 16:00,4410,4002,328,539,381,23,358
04/02/17 16:15,4462,3971,294,563,468,98,370
04/02/17 16:30,4572,3933,250,552,616,173,443
04/02/17 16:45,4633,3947,254,549,660,248,412
04/02/17 17:00,4724,3952,244,560,747,323,424
04/02/17 17:15,4904,4039,266,546,840,398,442
04/02/17 17:30,5138,4197,240,552,916,473,443
04/02/17 17:45,5334,4380,243,548,931,485,446
04/02/17 18:00,5388,4432,232,547,931,485,446
04/02/17 18:15,5378,4424,208,549,932,485,447
04/02/17 18:30,5334,4378,197,559,932,485,447
04/02/17 18:45,5294,4341,215,550,932,485,447
04/02/17 19:00,5239,4289,233,561,928,481,447
04/02/17 19:15,5146,4250,233,570,873,426,447
04/02/17 19:30,5065,4166,248,563,873,426,447
04/02/17 19:45,4955,4089,221,576,841,394,447
04/02/17 20:00,4883,3999,214,577,859,412,447
04/02/17 20:15,4786,3875,202,582,885,438,447
04/02/17 20:30,4711,3800,186,587,885,438,447
04/02/17 20:45,4639,3803,179,593,811,364,447
04/02/17 21:00,4575,3813,163,584,735,289,446
04/02/17 21:15,4487,3702,156,594,759,311,448
04/02/17 21:30,4425,3664,149,601,733,311,422
04/02/17 21:45,4340,3728,140,591,585,237,348
04/02/17 22:00,4252,3737,127,604,494,222,272
04/02/17 22:15,4166,3651,128,582,492,223,269
04/02/17 22:30,4090,3668,119,588,400,195,205
04/02/17 22:45,4027,3618,110,601,389,190,199
04/02/17 23:00,4016,3681,98,597,314,115,199
04/02/17 23:15,4053,3740,95,602,287,40,247
04/02/17 23:30,4005,3725,97,607,256,83,173
04/02/17 23:45,3939,3721,87,603,268,97,171
05/02/17 00:00,3853,3746,86,605,159,33,126
05/02/17 00:15,3789,3797,91,605,116,8,108
05/02/17 00:30,3721,3848,83,613,70,-38,108
05/02/17 00:45,3646,3886,71,598,-41,-88,47
05/02/17 01:00,3593,3820,59,606,-27,-88,61
05/02/17 01:15,3560,3854,61,599,-96,-162,66
05/02/17 01:30,3498,3806,59,608,-110,-171,61
05/02/17 01:45,3438,3742,56,615,-105,-139,34
05/02/17 02:00,3381,3715,65,610,-136,-170,34
05/02/17 02:15,3336,3780,68,614,-247,-232,-15
05/02/17 02:30,3294,3743,68,613,-251,-236,-15
05/02/17 02:45,3257,3775,78,612,-323,-289,-34
05/02/17 03:00,3218,3721,88,618,-307,-281,-26
05/02/17 03:15,3205,3697,127,613,-296,-272,-24
05/02/17 03:30,3178,3628,129,630,-254,-279,25
05/02/17 03:45,3163,3685,156,612,-329,-354,25
05/02/17 04:00,3148,3695,194,620,-355,-380,25
05/02/17 04:15,3132,3712,192,613,-390,-415,25
05/02/17 04:30,3113,3637,213,616,-333,-358,25
05/02/17 04:45,3102,3627,275,611,-332,-357,25
05/02/17 05:00,3091,3549,271,605,-266,-291,25
05/02/17 05:15,3092,3651,293,612,-368,-290,-78
05/02/17 05:30,3085,3672,331,596,-395,-290,-105
05/02/17 05:45,3099,3747,378,586,-457,-352,-105
05/02/17 06:00,3139,3837,425,582,-508,-401,-107
05/02/17 06:15,3205,4051,452,559,-656,-476,-180
05/02/17 06:30,3231,4109,462,563,-690,-500,-190
05/02/17 06:45,3265,4007,475,566,-622,-431,-191
05/02/17 07:00,3290,3884,488,587,-546,-356,-190
05/02/17 07:15,3349,3854,444,597,-525,-335,-190
05/02/17 07:30,3387,3875,444,600,-511,-321,-190
05/02/17 07:45,3444,3932,423,589,-510,-320,-190
05/02/17 08:00,3421,3899,425,605,-501,-320,-181
05/02/17 08:15,3449,3950,443,582,-520,-340,-180
05/02/17 08:30,3516,3967,397,590,-469,-296,-173
05/02/17 08:45,3611,3986,363,601,-394,-221,-173
05/02/17 09:00,3706,3995,363,603,-309,-146,-163
05/02/17 09:15,3829,4046,330,598,-234,-71,-163
05/02/17 09:30,3943,4089,361,602,-163,4,-167
05/02/17 09:45,4023,4228,365,584,-224,-59,-165
05/02/17 10:00,4131,4249,411,573,-138,-50,-88
05/02/17 10:15,4233,4336,428,571,-122,-49,-73
05/02/17 10:30,4296,4361,500,558,-85,-2,-83
05/02/17 10:45,4341,4398,514,560,-75,-2,-73
05/02/17 11:00,4404,4438,568,550,-54,28,-82
05/02/17 11:15,4423,4397,637,550,9,97,-88
05/02/17 11:30,4435,4334,619,562,82,97,-15
05/02/17 11:45,4425,4354,594,561,53,36,17
05/02/17 12:00,4476,4388,533,561,66,36,30
05/02/17 12:15,4525,4346,480,556,156,52,104
05/02/17 12:30,4550,4337,476,565,190,56,134
05/02/17 12:45,4558,4325,533,554,209,74,135
05/02/17 13:00,4570,4289,653,551,260,111,149
05/02/17 13:15,4543,4242,641,550,280,132,148
05/02/17 13:30,4514,4139,735,537,353,205,148
05/02/17 13:45,4438,4067,653,551,349,208,141
05/02/17 14:00,4379,4117,699,533,243,174,69
05/02/17 14:15,4324,4085,601,551,219,152,67
05/02/17 14:30,4288,4061,673,546,209,143,66
05/02/17 14:45,4268,4064,693,539,190,123,67
05/02/17 15:00,4286,4132,725,532,136,69,67
05/02/17 15:15,4274,4166,777,528,89,11,78
05/02/17 15:30,4287,4166,728,532,100,22,78
05/02/17 15:45,4294,4172,830,514,102,23,79
05/02/17 16:00,4301,4196,750,532,88,-18,106
05/02/17 16:15,4364,4197,785,533,140,-24,164
05/02/17 16:30,4411,4245,757,524,146,-19,165
05/02/17 16:45,4453,4225,673,541,207,-7,214
05/02/17 17:00,4588,4369,652,519,196,-18,214
05/02/17 17:15,4729,4448,688,514,257,24,233
05/02/17 17:30,4948,4658,699,510,266,23,243
05/02/17 17:45,5139,4787,586,520,327,82,245
05/02/17 18:00,5249,4819,499,526,407,157,250
05/02/17 18:15,5293,4791,540,513,482,232,250
05/02/17 18:30,5272,4697,501,520,557,307,250
05/02/17 18:45,5237,4588,503,521,632,382,250
05/02/17 19:00,5163,4435,492,517,707,457,250
05/02/17 19:15,5110,4343,466,528,745,495,250
05/02/17 19:30,5060,4318,465,524,720,470,250
05/02/17 19:45,5003,4336,450,528,645,395,250
05/02/17 20:00,4915,4325,421,538,570,320,250
05/02/17 20:15,4855,4282,446,539,553,304,249
05/02/17 20:30,4801,4224,450,545,554,304,250
05/02/17 20:45,4726,4173,443,528,528,278,250
05/02/17 21:00,4659,4143,424,530,492,242,250
05/02/17 21:15,4584,4084,419,533,477,227,250
05/02/17 21:30,4464,4078,384,540,363,152,211
05/02/17 21:45,4348,3970,404,541,357,147,210
05/02/17 22:00,4248,4001,417,544,225,82,143
05/02/17 22:15,4145,3978,445,539,145,7,138
05/02/17 22:30,4035,3902,457,536,114,-24,138
05/02/17 22:45,3947,3936,486,538,-10,-99,89
05/02/17 23:00,3915,4040,543,535,-147,-166,19
05/02/17 23:15,3921,4224,592,522,-323,-240,-83
05/02/17 23:30,3827,4166,714,511,-361,-277,-84
05/02/17 23:45,3738,4092,785,517,-377,-277,-100
06/02/17 00:00,3655,4016,879,508,-382,-277,-105
06/02/17 00:15,3595,3932,919,515,-358,-287,-71
06/02/17 00:30,3511,3926,1005,499,-435,-287,-148
06/02/17 00:45,3439,3876,1085,490,-457,-287,-170
06/02/17 01:00,3392,3829,1140,484,-457,-287,-170
06/02/17 01:15,3357,3825,1228,460,-482,-287,-195
06/02/17 01:30,3344,3885,1310,464,-482,-287,-195
06/02/17 01:45,3289,3912,1366,476,-481,-287,-194
06/02/17 02:00,3239,3930,1477,473,-482,-287,-195
06/02/17 02:15,3201,3893,1563,443,-482,-287,-195
06/02/17 02:30,3159,3850,1599,432,-482,-287,-195
06/02/17 02:45,3144,3908,1712,408,-482,-287,-195
06/02/17 03:00,3122,3882,1788,391,-482,-287,-195
06/02/17 03:15,3109,3866,1838,386,-482,-287,-195
06/02/17 03:30,3097,3855,1965,377,-482,-287,-195
06/02/17 03:45,3054,3817,2027,363,-482,-287,-195
06/02/17 04:00,3033,3789,2078,352,-481,-287,-194
06/02/17 04:15,3002,3756,2058,350,-482,-287,-195
06/02/17 04:30,2991,3743,2050,349,-482,-287,-195
06/02/17 04:45,2971,3722,2049,350,-482,-287,-195
06/02/17 05:00,2983,3733,2035,359,-482,-287,-195
06/02/17 05:15,3021,3769,2042,369,-482,-287,-195
06/02/17 05:30,3026,3776,2068,354,-482,-287,-195
06/02/17 05:45,3090,3838,2096,356,-482,-287,-195
06/02/17 06:00,3220,3965,2161,355,-482,-287,-195
06/02/17 06:15,3437,4203,2406,338,-504,-287,-217
06/02/17 06:30,3556,4401,2512,333,-583,-287,-296
06/02/17 06:45,3752,4594,2552,330,-585,-287,-298
06/02/17 07:00,3976,4755,2583,339,-586,-287,-299
06/02/17 07:15,4257,5020,2597,356,-569,-287,-282
06/02/17 07:30,4465,5085,2634,359,-493,-287,-206
06/02/17 07:45,4688,5227,2720,355,-490,-287,-203
06/02/17 08:00,4786,5255,2721,359,-489,-287,-202
06/02/17 08:15,5080,5560,3007,343,-501,-287,-214
06/02/17 08:30,5044,5524,3008,338,-501,-287,-214
06/02/17 08:45,5061,5547,2991,336,-501,-287,-214
06/02/17 09:00,5134,5616,2916,355,-501,-287,-214
06/02/17 09:15,5236,5718,3000,348,-504,-287,-217
06/02/17 09:30,5263,5649,3005,347,-406,-221,-185
06/02/17 09:45,5302,5669,2998,350,-388,-220,-168
06/02/17 10:00,5323,5650,3010,344,-348,-220,-128
06/02/17 10:15,5333,5684,3064,340,-377,-251,-126
06/02/17 10:30,5360,5659,3071,338,-319,-193,-126
06/02/17 10:45,5368,5707,3052,335,-359,-193,-166
06/02/17 11:00,5384,5658,2986,348,-295,-129,-166
06/02/17 11:15,5422,5694,2971,349,-295,-128,-167
06/02/17 11:30,5413,5653,2913,359,-264,-97,-167
06/02/17 11:45,5448,5677,2877,367,-250,-96,-154
06/02/17 12:00,5457,5611,2897,363,-173,-96,-77
06/02/17 12:15,5505,5729,2880,364,-246,-170,-76
06/02/17 12:30,5528,5715,2925,360,-210,-169,-41
06/02/17 12:45,5552,5715,2937,361,-187,-148,-39
06/02/17 13:00,5527,5669,2930,358,-162,-123,-39
06/02/17 13:15,5485,5625,2902,364,-162,-123,-39
06/02/17 13:30,5420,5559,2925,361,-162,-123,-39
06/02/17 13:45,5406,5661,2879,370,-274,-197,-77
06/02/17 14:00,5405,5663,2900,367,-280,-228,-52
06/02/17 14:15,5401,5660,2791,373,-280,-228,-52
06/02/17 14:30,5415,5619,2708,377,-230,-179,-51
06/02/17 14:45,5376,5587,2738,381,-230,-178,-52
06/02/17 15:00,5368,5530,2690,383,-187,-135,-52
06/02/17 15:15,5399,5460,2630,390,-87,-135,48
06/02/17 15:30,5394,5389,2468,396,-20,-150,130
06/02/17 15:45,5411,5434,2356,394,-54,-225,171
06/02/17 16:00,5420,5439,2246,396,-44,-243,199
06/02/17 16:15,5481,5447,2132,398,9,-262,271
06/02/17 16:30,5585,5440,2134,396,117,-225,342
06/02/17 16:45,5645,5448,1983,400,169,-225,394
06/02/17 17:00,5643,5390,1746,406,228,-167,395
06/02/17 17:15,5706,5367,1545,418,312,-92,404
06/02/17 17:30,5831,5421,1436,438,386,-18,404
06/02/17 17:45,5990,5501,1399,444,462,58,404
06/02/17 18:00,6006,5435,1347,451,548,133,415
06/02/17 18:15,5942,5288,1306,454,630,208,422
06/02/17 18:30,5924,5193,1296,448,704,283,421
06/02/17 18:45,5832,5029,1178,459,780,358,422
06/02/17 19:00,5756,4906,1078,473,826,405,421
06/02/17 19:15,5653,4877,1107,467,752,330,422
06/02/17 19:30,5594,4822,1102,472,749,315,434
06/02/17 19:45,5504,4795,1069,474,684,241,443
06/02/17 20:00,5447,4811,1048,478,609,166,443
06/02/17 20:15,5367,4808,1047,475,534,91,443
06/02/17 20:30,5289,4804,1087,472,459,16,443
06/02/17 20:45,5214,4768,1032,482,420,-23,443
06/02/17 21:00,5141,4723,967,498,393,-49,442
06/02/17 21:15,5010,4662,921,505,321,-122,443
06/02/17 21:30,4881,4609,875,512,246,-197,443
06/02/17 21:45,4748,4603,787,521,118,-272,390
06/02/17 22:00,4627,4568,688,527,30,-287,317
06/02/17 22:15,4513,4531,801,526,-44,-287,243
06/02/17 22:30,4358,4450,751,532,-118,-287,169
06/02/17 22:45,4254,4423,781,530,-194,-287,93
06/02/17 23:00,4188,4422,751,531,-255,-287,32
06/02/17 23:15,4192,4556,694,524,-389,-287,-102
06/02/17 23:30,4079,4522,597,537,-465,-287,-178
06/02/17 23:45,3992,4437,557,551,-467,-287,-180
07/02/17 00:00,3893,4462,632,544,-516,-287,-229
07/02/17 00:15,3794,4513,628,537,-585,-287,-298
07/02/17 00:30,3714,4431,485,547,-585,-287,-298
07/02/17 00:45,3649,4459,473,550,-611,-312,-299
07/02/17 01:00,3590,4475,457,551,-686,-387,-299
07/02/17 01:15,3546,4362,409,556,-687,-388,-299
07/02/17 01:30,3503,4390,449,561,-686,-388,-298
07/02/17 01:45,3462,4303,433,563,-639,-388,-251
07/02/17 02:00,3423,4235,439,559,-610,-435,-175
07/02/17 02:15,3396,4207,441,554,-609,-436,-173
07/02/17 02:30,3369,4179,452,561,-609,-436,-173
07/02/17 02:45,3348,4138,450,544,-586,-436,-150
07/02/17 03:00,3312,4022,460,562,-511,-438,-73
07/02/17 03:15,3297,3985,465,564,-489,-419,-70
07/02/17 03:30,3293,3983,532,557,-491,-421,-70
07/02/17 03:45,3299,3962,485,575,-465,-396,-69
07/02/17 04:00,3287,3872,431,577,-391,-321,-70
07/02/17 04:15,3290,3881,380,579,-397,-318,-79
07/02/17 04:30,3291,3884,373,581,-400,-321,-79
07/02/17 04:45,3293,3907,376,576,-420,-341,-79
07/02/17 05:00,3310,3915,368,575,-413,-341,-72
07/02/17 05:15,3355,4030,362,578,-484,-415,-69
07/02/17 05:30,3377,4081,370,564,-515,-446,-69
07/02/17 05:45,3434,4196,343,557,-570,-426,-144
07/02/17 06:00,3522,4283,323,546,-569,-351,-218
07/02/17 06:15,3708,4401,294,544,-497,-276,-221
07/02/17 06:30,3835,4378,290,537,-347,-201,-146
07/02/17 06:45,4037,4448,294,538,-217,-126,-91
07/02/17 07:00,4286,4479,325,542,-69,-51,-18
07/02/17 07:15,4602,4500,331,543,83,-4,87
07/02/17 07:30,4808,4663,375,526,125,-39,164
07/02/17 07:45,4988,4764,386,538,200,34,166
07/02/17 08:00,5024,4727,430,532,274,109,165
07/02/17 08:15,5057,4692,409,534,341,184,157
07/02/17 08:30,5041,4612,395,536,407,251,156
07/02/17 08:45,5035,4624,377,537,388,249,139
07/02/17 09:00,5077,4600,385,527,456,250,206
07/02/17 09:15,5157,4553,347,537,583,325,258
07/02/17 09:30,5205,4477,352,537,704,400,304
07/02/17 09:45,5226,4409,339,546,793,416,377
07/02/17 10:00,5236,4390,354,537,822,424,398
07/02/17 10:15,5212,4314,313,543,874,436,438
07/02/17 10:30,5221,4317,275,544,881,436,445
07/02/17 10:45,5185,4270,233,548,894,448,446
07/02/17 11:00,5170,4311,234,547,836,390,446
07/02/17 11:15,5180,4338,255,540,816,370,446
07/02/17 11:30,5173,4332,252,546,816,370,446
07/02/17 11:45,5176,4334,303,542,820,373,447
07/02/17 12:00,5179,4308,375,532,849,403,446
07/02/17 12:15,5206,4262,427,541,924,478,446
07/02/17 12:30,5206,4241,418,543,942,496,446
07/02/17 12:45,5213,4247,451,545,942,495,447
07/02/17 13:00,5182,4230,487,543,927,480,447
07/02/17 13:15,5118,4185,500,552,911,464,447
07/02/17 13:30,5044,4109,561,552,914,467,447
07/02/17 13:45,5004,4108,588,562,874,427,447
07/02/17 14:00,5014,4191,653,554,797,352,445
07/02/17 14:15,5015,4197,636,554,794,352,442
07/02/17 14:30,5043,4226,658,551,795,352,443
07/02/17 14:45,5040,4204,637,548,811,364,447
07/02/17 15:00,5041,4262,594,547,752,305,447
07/02/17 15:15,5072,4294,630,539,752,305,447
07/02/17 15:30,5110,4333,594,544,752,305,447
07/02/17 15:45,5155,4370,537,548,760,313,447
07/02/17 16:00,5200,4549,500,537,626,250,376
07/02/17 16:15,5259,4620,460,531,626,250,376
07/02/17 16:30,5355,4726,463,536,608,250,358
07/02/17 16:45,5422,4900,469,532,500,216,284
07/02/17 17:00,5507,5085,485,523,397,141,256
07/02/17 17:15,5614,5048,484,530,542,214,328
07/02/17 17:30,5780,5066,507,526,690,289,401
07/02/17 17:45,5999,5202,535,509,775,344,431
07/02/17 18:00,6087,5227,513,495,839,409,430
07/02/17 18:15,6071,5130,488,505,920,473,447
07/02/17 18:30,6032,5089,461,506,920,473,447
07/02/17 18:45,5969,5026,438,507,920,473,447
07/02/17 19:00,5888,4947,404,517,921,473,448
07/02/17 19:15,5833,4890,366,526,920,473,447
07/02/17 19:30,5776,4831,345,528,920,473,447
07/02/17 19:45,5679,4733,298,527,920,473,447
07/02/17 20:00,5593,4651,257,533,919,473,446
07/02/17 20:15,5507,4566,220,524,920,473,447
07/02/17 20:30,5429,4487,205,529,920,473,447
07/02/17 20:45,5366,4446,173,531,898,451,447
07/02/17 21:00,5276,4433,181,537,823,376,447
07/02/17 21:15,5149,4306,188,544,821,375,446
07/02/17 21:30,5032,4189,192,549,822,375,447
07/02/17 21:45,4903,4180,170,554,701,301,400
07/02/17 22:00,4783,4141,180,552,618,290,328
07/02/17 22:15,4633,4041,175,566,572,289,283
07/02/17 22:30,4497,4052,184,566,424,215,209
07/02/17 22:45,4366,3997,214,567,350,215,135
07/02/17 23:00,4282,4040,214,568,222,161,61
07/02/17 23:15,4265,4028,238,572,217,160,57
